star_id,ccd_num,imageid,zone,ra,dec,mag,x_pix,y_pix,ra_err,dec_err,x,y,z,flux,flux_err,normmag,flag,background,threshold,mag_err,ellipticity,class_star,orig_catid,timestamp
ref_2_32581,2,981,1944,237.7059,5.4013,15.538,1342.1115,630.7892,0.8027,0.0653,0.4322300353843911,-0.314033502588023,-0.8453166009040082,0.0,0.0089,0.9422,0.7847,0.7975,0.3206,0.7832,0.7428,0.3354,32581,36965
ref_2_68541,2,970,2869,244.6751,7.9716,16.257,3476.0377,1431.1929,0.365,0.4509,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.1727,0.0688,0.1794,0.5488,0.3234,0.7181,0.8965,0.6936,68541,36792
ref_2_68541,2,971,2869,244.6751,7.9716,16.6167,3476.0377,1431.1929,0.7744,0.4761,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.4544,0.2328,0.4658,0.8324,0.3427,0.1561,0.7945,0.353,68541,36809
ref_2_68541,2,972,2869,244.6751,7.9716,16.1152,3476.0377,1431.1929,0.7237,0.8768,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.9864,0.5724,0.8825,0.7251,0.5161,0.2324,0.2496,0.0698,68541,36823
ref_2_68541,2,973,2869,244.6751,7.9716,15.3399,3476.0377,1431.1929,0.1629,0.6386,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.2731,0.1864,0.113,0.2887,0.2323,0.8635,0.8127,0.4962,68541,36839
ref_2_68541,2,974,2869,244.6751,7.9716,16.4026,3476.0377,1431.1929,0.1424,0.8033,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.4358,0.4998,0.0504,0.8725,0.2862,0.5609,0.8414,0.184,68541,36855
ref_2_68541,2,975,2869,244.6751,7.9716,16.3887,3476.0377,1431.1929,0.3298,0.1939,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.2355,0.31,0.8755,0.0313,0.482,0.8694,0.8367,0.4194,68541,36870
ref_2_68541,2,976,2869,244.6751,7.9716,16.0164,3476.0377,1431.1929,0.2435,0.2837,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.6906,0.741,0.7109,0.9161,0.0354,0.5672,0.8407,0.6411,68541,36886
ref_2_68541,2,977,2869,244.6751,7.9716,16.2313,3476.0377,1431.1929,0.2823,0.0859,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.0991,0.3974,0.6953,0.6896,0.9773,0.7026,0.6944,0.9029,68541,36902
ref_2_68541,2,978,2869,244.6751,7.9716,14.7284,3476.0377,1431.1929,0.1736,0.8685,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.6638,0.8967,0.1674,0.1295,0.0554,0.8947,0.0855,0.5403,68541,36917
ref_2_68541,2,979,2869,244.6751,7.9716,15.1711,3476.0377,1431.1929,0.0079,0.6062,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.6307,0.6833,0.1432,0.7472,0.7858,0.0975,0.118,0.2849,68541,36933
ref_2_68541,2,980,2869,244.6751,7.9716,15.8802,3476.0377,1431.1929,0.2313,0.4083,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.6336,0.756,0.988,0.777,0.5025,0.18,0.7516,0.4975,68541,36949
ref_2_68541,2,981,2869,244.6751,7.9716,15.4114,3476.0377,1431.1929,0.2984,0.6241,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.2447,0.3291,0.9557,0.4458,0.9358,0.3389,0.0867,0.6187,68541,36965
ref_2_68541,2,982,2869,244.6751,7.9716,15.387,3476.0377,1431.1929,0.7233,0.6682,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.435,0.3639,0.7056,0.6754,0.9389,0.9216,0.9819,0.5118,68541,36980
ref_2_68541,2,983,2869,244.6751,7.9716,15.4825,3476.0377,1431.1929,0.368,0.8991,-0.4198919864382789,0.0816187341283236,-0.9038966212815525,0.0,0.3106,0.335,0.9417,0.3741,0.8315,0.2019,0.6398,0.3638,68541,36995
ref_2_44581,2,970,2271,234.5477,6.3097,15.7398,371.6476,919.238,0.459,0.4891,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.2299,0.9298,0.1989,0.7647,0.0633,0.6613,0.2745,0.7387,44581,36792
ref_2_44581,2,971,2271,234.5477,6.3097,16.7479,371.6476,919.238,0.452,0.5038,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.9362,0.0799,0.8562,0.5229,0.7351,0.002,0.3731,0.8067,44581,36809
ref_2_44581,2,972,2271,234.5477,6.3097,16.304,371.6476,919.238,0.3091,0.6354,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.5558,0.7317,0.8766,0.1179,0.4957,0.7359,0.7361,0.9913,44581,36823
ref_2_44581,2,973,2271,234.5477,6.3097,16.0827,371.6476,919.238,0.2994,0.719,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.7924,0.1584,0.2091,0.6939,0.6772,0.8551,0.1277,0.5741,44581,36839
ref_2_44581,2,974,2271,234.5477,6.3097,16.3136,371.6476,919.238,0.6261,0.4017,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.6711,0.4225,0.6217,0.5024,0.5423,0.0784,0.1382,0.4964,44581,36855
ref_2_44581,2,975,2271,234.5477,6.3097,15.8344,371.6476,919.238,0.4015,0.8943,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.4336,0.4105,0.6176,0.7043,0.6945,0.3397,0.2954,0.071,44581,36870
ref_2_44581,2,976,2271,234.5477,6.3097,16.5832,371.6476,919.238,0.8641,0.4548,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.4487,0.3357,0.2496,0.4098,0.1327,0.6516,0.1098,0.1572,44581,36886
ref_2_44581,2,977,2271,234.5477,6.3097,15.3694,371.6476,919.238,0.1009,0.9264,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.355,0.1176,0.1022,0.8187,0.1516,0.8191,0.2317,0.9491,44581,36902
ref_2_44581,2,978,2271,234.5477,6.3097,17.5018,371.6476,919.238,0.8172,0.9856,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.8498,0.7868,0.9211,0.1391,0.2802,0.7046,0.8201,0.8859,44581,36917
ref_2_44581,2,979,2271,234.5477,6.3097,16.359,371.6476,919.238,0.8649,0.0789,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.6515,0.9719,0.6771,0.9941,0.5138,0.5893,0.6852,0.1851,44581,36933
ref_2_44581,2,980,2271,234.5477,6.3097,15.7053,371.6476,919.238,0.0276,0.0692,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.428,0.7712,0.393,0.0827,0.7767,0.6615,0.1957,0.2112,44581,36949
ref_2_44581,2,981,2271,234.5477,6.3097,17.1604,371.6476,919.238,0.3684,0.3533,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.5509,0.0132,0.6755,0.3981,0.8472,0.1797,0.1211,0.0388,44581,36965
ref_2_44581,2,982,2271,234.5477,6.3097,16.9258,371.6476,919.238,0.8689,0.8776,0.2078624151325784,-0.5415001046227196,-0.8145985840086118,0.0,0.4561,0.1004,0.0093,0.2621,0.1451,0.088,0.6127,0.0082,44581,36980
ref_2_168041,2,970,5696,243.4895,15.8225,16.8133,3087.0488,3853.9194,0.8096,0.9951,-0.195672439715194,0.4011879548392612,-0.8948522342978167,0.0,0.8517,0.3186,0.4049,0.4824,0.3183,0.326,0.7827,0.7714,168041,36792
ref_2_168041,2,971,5696,243.4895,15.8225,16.3481,3087.0488,3853.9194,0.4621,0.5803,-0.195672439715194,0.4011879548392612,-0.8948522342978167,0.0,0.6151,0.0039,0.0239,0.8318,0.8014,0.986,0.7913,0.662,168041,36809
ref_2_168041,2,972,5696,243.4895,15.8225,16.9962,3087.0488,3853.9194,0.525,0.3284,-0.195672439715194,0.4011879548392612,-0.8948522342978167,0.0,0.5151,0.8095,0.8017,0.9,0.1579,0.3872,0.928,0.7179,168041,36823
ref_2_168041,2,973,5696,243.4895,15.8225,16.5407,3087.0488,3853.9194,0.3992,0.4688,-0.195672439715194,0.4011879548392612,-0.8948522342978167,0.0,0.6521,0.7022,0.3802,0.532,0.9229,0.909,0.4383,0.7173,168041,36839
ref_2_168041,2,974,5696,243.4895,15.8225,16.5491,3087.0488,3853.9194,0.9753,0.5997,-0.195672439715194,0.4011879548392612,-0.8948522342978167,0.0,0.0701,0.3151,0.077,0.4546,0.2495,0.7731,0.7089,0.9194,168041,36855
ref_2_168041,2,975,5696,243.4895,15.8225,15.9253,3087.0488,3853.9194,0.8498,0.2037,-0.195672439715194,0.4011879548392612,-0.8948522342978167,0.0,0.3129,0.9783,0.1034,0.1673,0.4919,0.1239,0.4346,0.901,168041,36870
ref_2_168041,2,976,5696,243.4895,15.8225,16.4088,3087.0488,3853.9194,0.3411,0.3787,-0.195672439715194,0.4011879548392612,-0.8948522342978167,0.0,0.3558,0.8136,0.3385,0.2446,0.9951,0.4296,0.6407,0.1548,168041,36886
ref_2_168041,2,977,5696,243.4895,15.8225,17.6553,3087.0488,3853.9194,0.1976,0.773,-0.195672439715194,0.4011879548392612,-0.8948522342978167,0.0,0.6271,0.9723,0.5179,0.0416,0.4562,0.6572,0.382,0.3119,168041,36902
ref_2_168041,2,978,5696,243.4895,15.8225,15.3934,3087.0488,3853.9194,0.9337,0.4546,-0.195672439715194,0.4011879548392612,-0.8948522342978167,0.0,0.9136,0.458,0.3106,0.3871,0.0998,0.9638,0.8522,0.664,168041,36917
ref_2_168041,2,979,5696,243.4895,15.8225,16.698,3087.0488,3853.9194,0.736,0.0086,-0.195672439715194,0.4011879548392612,-0.8948522342978167,0.0,0.7091,0.1592,0.1355,0.7851,0.3113,0.9064,0.8257,0.9155,168041,36933
ref_2_31271,2,970,1918,245.1011,5.3296,15.613,3619.5451,613.7846,0.3171,0.8025,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.0522,0.7187,0.9943,0.5601,0.6772,0.515,0.4112,0.3454,31271,36792
ref_2_31271,2,971,1918,245.1011,5.3296,15.8338,3619.5451,613.7846,0.4748,0.2901,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.2206,0.0056,0.8624,0.8841,0.2502,0.0206,0.1347,0.4301,31271,36809
ref_2_31271,2,972,1918,245.1011,5.3296,15.518,3619.5451,613.7846,0.651,0.3502,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.6401,0.9637,0.3158,0.7786,0.1621,0.9076,0.9559,0.2713,31271,36823
ref_2_31271,2,973,1918,245.1011,5.3296,15.7341,3619.5451,613.7846,0.8673,0.2007,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.2112,0.7686,0.2731,0.1995,0.6296,0.4566,0.8534,0.0643,31271,36839
ref_2_31271,2,974,1918,245.1011,5.3296,15.542,3619.5451,613.7846,0.6148,0.5662,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.6603,0.3838,0.332,0.743,0.7789,0.1426,0.3212,0.6287,31271,36855
ref_2_31271,2,975,1918,245.1011,5.3296,15.1685,3619.5451,613.7846,0.1635,0.3795,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.501,0.503,0.7545,0.4323,0.3956,0.9786,0.1115,0.8135,31271,36870
ref_2_31271,2,976,1918,245.1011,5.3296,16.0892,3619.5451,613.7846,0.1043,0.8095,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.1277,0.2059,0.7856,0.279,0.112,0.4566,0.0264,0.9327,31271,36886
ref_2_31271,2,977,1918,245.1011,5.3296,15.5361,3619.5451,613.7846,0.3699,0.082,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.624,0.6132,0.0678,0.1245,0.3781,0.99,0.6549,0.2389,31271,36902
ref_2_31271,2,978,1918,245.1011,5.3296,15.5552,3619.5451,613.7846,0.7106,0.5402,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.011,0.2289,0.8792,0.1127,0.6643,0.4546,0.9821,0.7716,31271,36917
ref_2_31271,2,979,1918,245.1011,5.3296,16.6443,3619.5451,613.7846,0.4628,0.1466,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.0565,0.1351,0.4338,0.3331,0.4628,0.179,0.7202,0.7024,31271,36933
ref_2_31271,2,980,1918,245.1011,5.3296,15.789,3619.5451,613.7846,0.4301,0.3932,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.15,0.5828,0.4902,0.6571,0.084,0.9792,0.5894,0.437,31271,36949
ref_2_31271,2,981,1918,245.1011,5.3296,16.2261,3619.5451,613.7846,0.5252,0.3724,0.1976561658185223,-0.3717371820937792,-0.9070520974910412,0.0,0.3939,0.1506,0.0693,0.4214,0.2213,0.1391,0.067,0.2374,31271,36965
ref_2_170391,2,970,5807,242.9901,16.1319,15.741,2937.1356,3947.9591,0.8554,0.0694,-0.3097258859056254,-0.3321403487298665,-0.890927979325814,0.0,0.416,0.337,0.6077,0.3375,0.5098,0.4306,0.9709,0.7102,170391,36792
ref_2_170391,2,971,5807,242.9901,16.1319,15.4855,2937.1356,3947.9591,0.9045,0.6916,-0.3097258859056254,-0.3321403487298665,-0.890927979325814,0.0,0.7472,0.7414,0.1816,0.1904,0.2832,0.1734,0.9268,0.2665,170391,36809
ref_2_170391,2,972,5807,242.9901,16.1319,15.1312,2937.1356,3947.9591,0.1415,0.4168,-0.3097258859056254,-0.3321403487298665,-0.890927979325814,0.0,0.8432,0.6351,0.549,0.8032,0.8744,0.6283,0.3117,0.1429,170391,36823
ref_2_170391,2,973,5807,242.9901,16.1319,14.5375,2937.1356,3947.9591,0.2392,0.2172,-0.3097258859056254,-0.3321403487298665,-0.890927979325814,0.0,0.6188,0.6682,0.8838,0.7484,0.752,0.0192,0.2271,0.9319,170391,36839
ref_2_170391,2,974,5807,242.9901,16.1319,15.1354,2937.1356,3947.9591,0.3322,0.4382,-0.3097258859056254,-0.3321403487298665,-0.890927979325814,0.0,0.4854,0.3259,0.7516,0.9838,0.9074,0.1597,0.9889,0.7241,170391,36855
ref_2_170391,2,975,5807,242.9901,16.1319,14.876,2937.1356,3947.9591,0.5347,0.4849,-0.3097258859056254,-0.3321403487298665,-0.890927979325814,0.0,0.6429,0.5807,0.1983,0.5284,0.9625,0.8338,0.5762,0.4906,170391,36870
ref_2_170391,2,976,5807,242.9901,16.1319,15.8219,2937.1356,3947.9591,0.2454,0.3255,-0.3097258859056254,-0.3321403487298665,-0.890927979325814,0.0,0.1011,0.9196,0.995,0.5217,0.8688,0.5901,0.3374,0.3492,170391,36886
ref_2_170391,2,977,5807,242.9901,16.1319,15.1305,2937.1356,3947.9591,0.1772,0.8732,-0.3097258859056254,-0.3321403487298665,-0.890927979325814,0.0,0.0105,0.739,0.953,0.9803,0.2699,0.2411,0.5458,0.1998,170391,36902
ref_2_170391,2,978,5807,242.9901,16.1319,15.7379,2937.1356,3947.9591,0.5402,0.9086,-0.3097258859056254,-0.3321403487298665,-0.890927979325814,0.0,0.6828,0.2512,0.1859,0.4051,0.6313,0.3929,0.3882,0.0079,170391,36917
ref_2_170391,2,979,5807,242.9901,16.1319,14.6048,2937.1356,3947.9591,0.3341,0.2193,-0.3097258859056254,-0.3321403487298665,-0.890927979325814,0.0,0.6407,0.4269,0.9595,0.354,0.5668,0.6393,0.4006,0.9963,170391,36933
ref_2_691,2,970,1246,234.4926,3.4626,15.9638,339.7648,32.2025,0.7155,0.7561,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.3014,0.0394,0.6377,0.5633,0.837,0.7541,0.6745,0.1081,691,36792
ref_2_691,2,971,1246,234.4926,3.4626,15.3366,339.7648,32.2025,0.8072,0.2771,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.4609,0.3842,0.1514,0.0462,0.5353,0.1598,0.6112,0.7587,691,36809
ref_2_691,2,972,1246,234.4926,3.4626,15.6878,339.7648,32.2025,0.2121,0.1337,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.5802,0.1533,0.3648,0.292,0.331,0.0803,0.8446,0.839,691,36823
ref_2_691,2,973,1246,234.4926,3.4626,15.9918,339.7648,32.2025,0.0305,0.6158,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.0084,0.2112,0.4465,0.1095,0.6217,0.7466,0.8702,0.8942,691,36839
ref_2_691,2,974,1246,234.4926,3.4626,15.7918,339.7648,32.2025,0.0525,0.4091,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.4155,0.2529,0.2589,0.5057,0.9304,0.3068,0.488,0.0694,691,36855
ref_2_691,2,975,1246,234.4926,3.4626,16.1374,339.7648,32.2025,0.8736,0.8787,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.5753,0.7265,0.4034,0.0251,0.2795,0.4692,0.5801,0.7476,691,36870
ref_2_691,2,976,1246,234.4926,3.4626,15.7992,339.7648,32.2025,0.0696,0.1674,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.7771,0.2822,0.8798,0.0703,0.7093,0.8556,0.507,0.5172,691,36886
ref_2_691,2,977,1246,234.4926,3.4626,15.9523,339.7648,32.2025,0.8282,0.4305,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.6821,0.0621,0.2123,0.2659,0.7584,0.4573,0.9208,0.4692,691,36902
ref_2_691,2,978,1246,234.4926,3.4626,15.9511,339.7648,32.2025,0.4269,0.1688,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.2638,0.6713,0.0139,0.0015,0.0438,0.5631,0.2208,0.0575,691,36917
ref_2_691,2,979,1246,234.4926,3.4626,15.8039,339.7648,32.2025,0.4874,0.7364,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.8281,0.743,0.6201,0.7989,0.3926,0.181,0.9641,0.9225,691,36933
ref_2_691,2,980,1246,234.4926,3.4626,15.6247,339.7648,32.2025,0.0689,0.0893,0.5635553535480551,-0.1405101307917191,-0.8140407033018807,0.0,0.5644,0.8051,0.0856,0.2641,0.3058,0.8099,0.5072,0.3837,691,36949
ref_2_147891,2,970,5119,239.2024,14.2211,14.7156,1808.9546,3349.0535,0.9045,0.0506,-0.0976954166992136,-0.502599348321812,-0.8589816648930622,0.0,0.8821,0.7536,0.6785,0.7339,0.0355,0.0848,0.0505,0.7734,147891,36792
ref_2_147891,2,971,5119,239.2024,14.2211,13.9596,1808.9546,3349.0535,0.781,0.0803,-0.0976954166992136,-0.502599348321812,-0.8589816648930622,0.0,0.0601,0.8067,0.3784,0.3967,0.2219,0.8424,0.051,0.0387,147891,36809
ref_2_147891,2,972,5119,239.2024,14.2211,14.6925,1808.9546,3349.0535,0.1252,0.9678,-0.0976954166992136,-0.502599348321812,-0.8589816648930622,0.0,0.3906,0.3726,0.336,0.5747,0.0158,0.3102,0.6886,0.7938,147891,36823
ref_2_147891,2,973,5119,239.2024,14.2211,14.6592,1808.9546,3349.0535,0.7603,0.6488,-0.0976954166992136,-0.502599348321812,-0.8589816648930622,0.0,0.0696,0.5479,0.6204,0.2497,0.0658,0.9265,0.7194,0.5689,147891,36839
ref_2_147891,2,974,5119,239.2024,14.2211,14.4836,1808.9546,3349.0535,0.1949,0.5054,-0.0976954166992136,-0.502599348321812,-0.8589816648930622,0.0,0.3581,0.481,0.3552,0.6067,0.2917,0.4446,0.337,0.7856,147891,36855
ref_2_147891,2,975,5119,239.2024,14.2211,14.245,1808.9546,3349.0535,0.2857,0.1864,-0.0976954166992136,-0.502599348321812,-0.8589816648930622,0.0,0.9153,0.6385,0.3112,0.3632,0.997,0.4611,0.546,0.1865,147891,36870
ref_2_147891,2,976,5119,239.2024,14.2211,14.432,1808.9546,3349.0535,0.5189,0.8591,-0.0976954166992136,-0.502599348321812,-0.8589816648930622,0.0,0.3535,0.9364,0.332,0.0372,0.1219,0.2343,0.5112,0.3805,147891,36886
ref_2_147891,2,977,5119,239.2024,14.2211,14.2106,1808.9546,3349.0535,0.0722,0.5945,-0.0976954166992136,-0.502599348321812,-0.8589816648930622,0.0,0.4351,0.1832,0.4426,0.0854,0.0097,0.434,0.1569,0.8495,147891,36902
ref_2_147891,2,978,5119,239.2024,14.2211,14.9267,1808.9546,3349.0535,0.1797,0.6917,-0.0976954166992136,-0.502599348321812,-0.8589816648930622,0.0,0.7193,0.573,0.6415,0.6927,0.3555,0.2976,0.4418,0.1854,147891,36917
ref_2_80241,2,970,3190,237.4673,8.8632,16.8041,1276.8683,1700.306,6.0E-4,0.083,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.3969,0.4553,0.3432,0.2785,0.3782,0.5683,0.5845,0.6165,80241,36792
ref_2_80241,2,971,3190,237.4673,8.8632,15.9527,1276.8683,1700.306,0.1626,0.8736,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.5981,0.7344,0.3866,0.1081,0.0479,0.7381,0.0059,0.5989,80241,36809
ref_2_80241,2,972,3190,237.4673,8.8632,16.2009,1276.8683,1700.306,0.4501,0.2337,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.098,0.2868,0.7131,0.0689,0.351,0.4974,0.1407,0.8533,80241,36823
ref_2_80241,2,973,3190,237.4673,8.8632,16.3498,1276.8683,1700.306,0.2877,0.4852,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.7073,0.9945,0.2474,0.9626,0.1071,0.67,0.9938,0.4806,80241,36839
ref_2_80241,2,974,3190,237.4673,8.8632,14.8868,1276.8683,1700.306,0.3466,0.7609,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.9622,0.5579,0.9436,0.3588,0.6386,0.3107,0.8131,0.7932,80241,36855
ref_2_80241,2,975,3190,237.4673,8.8632,16.0514,1276.8683,1700.306,0.5982,0.3638,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.7953,0.4965,0.506,0.6523,0.3934,0.7242,0.5365,0.5869,80241,36870
ref_2_80241,2,976,3190,237.4673,8.8632,15.8752,1276.8683,1700.306,0.2282,0.2285,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.9059,0.4513,0.0596,0.8396,0.3348,0.8072,0.4314,0.5298,80241,36886
ref_2_80241,2,977,3190,237.4673,8.8632,16.7553,1276.8683,1700.306,0.2102,0.1828,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.8381,0.2121,0.6408,0.5314,0.7743,0.2703,0.7836,0.8465,80241,36902
ref_2_80241,2,978,3190,237.4673,8.8632,16.2469,1276.8683,1700.306,0.6606,0.0507,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.4372,0.0262,0.4886,0.2179,0.9694,0.914,0.9786,0.4292,80241,36917
ref_2_80241,2,979,3190,237.4673,8.8632,16.2835,1276.8683,1700.306,0.7537,0.8462,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.8293,0.4802,0.0243,0.2397,0.278,0.3689,0.0511,0.2296,80241,36933
ref_2_80241,2,980,3190,237.4673,8.8632,14.9692,1276.8683,1700.306,0.3831,0.6186,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.3877,0.0863,0.1611,0.7183,0.9343,0.8517,0.3097,0.6623,80241,36949
ref_2_80241,2,981,3190,237.4673,8.8632,15.5439,1276.8683,1700.306,0.5297,0.7792,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.0474,0.1333,0.0623,0.8949,0.1191,0.2372,0.2726,0.1068,80241,36965
ref_2_80241,2,982,3190,237.4673,8.8632,15.814,1276.8683,1700.306,0.3021,0.7672,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.3893,0.48,0.8825,0.5047,0.5332,0.0101,0.4817,0.2966,80241,36980
ref_2_80241,2,983,3190,237.4673,8.8632,15.3903,1276.8683,1700.306,0.2979,0.2132,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.6856,0.1892,0.6958,0.1033,0.1175,0.0636,0.889,0.6251,80241,36995
ref_2_80241,2,984,3190,237.4673,8.8632,16.4021,1276.8683,1700.306,0.4631,0.334,-0.3456792346601834,0.4119644697914885,-0.8430843032308024,0.0,0.3626,0.2952,0.7397,0.6228,0.7023,0.2131,0.6233,0.0973,80241,37010
ref_2_121271,2,970,4361,239.7116,12.1157,15.8247,1960.6686,2698.8386,0.1808,0.9902,-0.380640263710258,-0.3308855331221976,-0.8634973964135759,0.0,0.4031,0.473,0.7323,0.7218,0.4418,0.4349,0.1369,0.9782,121271,36792
ref_2_121271,2,971,4361,239.7116,12.1157,15.7527,1960.6686,2698.8386,0.1577,0.9677,-0.380640263710258,-0.3308855331221976,-0.8634973964135759,0.0,0.2089,0.1063,0.6168,0.2531,0.4882,0.1682,0.9026,0.7534,121271,36809
ref_2_121271,2,972,4361,239.7116,12.1157,15.5829,1960.6686,2698.8386,0.701,0.321,-0.380640263710258,-0.3308855331221976,-0.8634973964135759,0.0,0.9504,0.0441,0.1249,0.7932,0.9029,0.9168,0.2123,0.0289,121271,36823
ref_2_121271,2,973,4361,239.7116,12.1157,16.1327,1960.6686,2698.8386,0.1141,0.7718,-0.380640263710258,-0.3308855331221976,-0.8634973964135759,0.0,0.8412,0.1353,0.2467,0.6257,0.974,0.8153,0.3699,0.5184,121271,36839
ref_2_121271,2,974,4361,239.7116,12.1157,15.3635,1960.6686,2698.8386,0.134,0.201,-0.380640263710258,-0.3308855331221976,-0.8634973964135759,0.0,0.8213,0.8315,0.5765,0.5443,0.1123,0.4874,0.7535,0.5193,121271,36855
ref_2_121271,2,975,4361,239.7116,12.1157,16.1089,1960.6686,2698.8386,0.0736,0.702,-0.380640263710258,-0.3308855331221976,-0.8634973964135759,0.0,0.1087,0.6848,0.0225,0.8804,0.2496,0.4234,0.618,0.1118,121271,36870
ref_2_121271,2,976,4361,239.7116,12.1157,15.4943,1960.6686,2698.8386,0.6157,0.0466,-0.380640263710258,-0.3308855331221976,-0.8634973964135759,0.0,0.1663,0.0095,0.0564,0.6936,0.8602,0.1282,0.9614,0.8968,121271,36886
ref_2_122581,2,970,4321,246.4211,12.0052,12.3178,3988.9018,2687.4007,0.3215,0.2264,-0.3999499459747902,-0.0069811522750269,-0.9165103950461638,0.0,0.8829,0.0237,0.7194,0.1517,0.9935,0.6184,0.5949,0.6044,122581,36792
ref_2_122581,2,971,4321,246.4211,12.0052,13.322,3988.9018,2687.4007,0.0516,0.656,-0.3999499459747902,-0.0069811522750269,-0.9165103950461638,0.0,0.4987,0.51,0.7033,0.8912,0.7363,0.9273,0.5842,0.4351,122581,36809
ref_2_122581,2,972,4321,246.4211,12.0052,12.9443,3988.9018,2687.4007,0.7492,0.3803,-0.3999499459747902,-0.0069811522750269,-0.9165103950461638,0.0,0.9158,0.9618,0.6077,0.107,0.8421,0.2091,0.8203,0.2893,122581,36823
ref_2_122581,2,973,4321,246.4211,12.0052,12.6428,3988.9018,2687.4007,0.5535,0.4467,-0.3999499459747902,-0.0069811522750269,-0.9165103950461638,0.0,0.8573,0.2274,0.173,0.911,0.5053,0.2362,0.4408,0.1954,122581,36839
ref_2_122581,2,974,4321,246.4211,12.0052,12.3408,3988.9018,2687.4007,0.9492,0.8585,-0.3999499459747902,-0.0069811522750269,-0.9165103950461638,0.0,0.7031,0.5626,0.7477,0.8032,0.5961,0.4986,0.9803,0.8845,122581,36855
